Area Code,City,Province Code,,Ref,Postal,Province,Region,Local,Lat,Long,,Advisor Emails,,Exclude Names,Exclude before @,Exclude domains
,,,,M,M5G,ON,Metropolitan Toronto,Downtown Toronto (Central Bay Street),43.6564,-79.386,,discoveryfinancial.ca,,,,
,,,,M,M5H,ON,Metropolitan Toronto,Downtown Toronto (Richmond / Adelaide / King),43.6496,-79.3833,,diversebenefits.ca,,,,
,,,,M,M5J,ON,Metropolitan Toronto,Downtown Toronto (Harbourfront East / Union Station / Toronto Island),43.623,-79.3936,,dixondavis.com,,,,
,,,,M,M5K,ON,Metropolitan Toronto,Downtown Toronto (Toronto Dominion Centre / Design Exchange),43.6469,-79.3823,,dixonmitchell.com,,,,
,,,,M,M5L,ON,Metropolitan Toronto,Downtown Toronto (Commerce Court / Victoria Hotel),43.6492,-79.3823,,dixonpatterson.ca,,,,
,,,,M,M5N,ON,Metropolitan Toronto,Central Toronto (Roselawn),43.7113,-79.4195,,djb.com,,,,
,,,,M,M5P,ON,Metropolitan Toronto,Central Toronto (Forest Hill North & West),43.6966,-79.412,,djmacrae.ca,,,,
,,,,M,M5R,ON,Metropolitan Toronto,Central Toronto (The Annex / North Midtown / Yorkville),43.6736,-79.4035,,djohnsonfinancial.com,,,,
,,,,M,M5S,ON,Metropolitan Toronto,Downtown Toronto (University of Toronto / Harbord),43.6629,-79.3987,,djungca.com,,,,
,,,,M,M5T,ON,Metropolitan Toronto,Downtown Toronto (Kensington Market / Chinatown / Grange Park),43.6541,-79.3978,,dldfinancial.com,,,,
,,,,M,M5V,ON,Metropolitan Toronto,Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),43.6404,-79.3995,,dlgfinancial.ca,,,,
,,,,M,M5W,ON,Metropolitan Toronto,Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),43.6437,-79.3787,,dlkinsurance.com,,,,
,,,,M,M5X,ON,Metropolitan Toronto,Downtown Toronto (Underground city),43.6492,-79.3823,,dmrfinancial.ca,,,,
,,,,M,M6G,ON,Metropolitan Toronto,Downtown Toronto (Christie),43.6683,-79.4205,,doctorsofbc.ca,,,,
,,,,M,M6H,ON,Metropolitan Toronto,West Toronto (Dufferin / Dovercourt Village),43.6655,-79.4378,,doherty.ca,,,,
,,,,M,M6J,ON,Metropolitan Toronto,West Toronto (Rua AÃ¾ores / Trinity),43.648,-79.4177,,dohertybryant.com,,,,
,,,,M,M6K,ON,Metropolitan Toronto,West Toronto (Brockton / Parkdale Village / Exhibition Place),43.6383,-79.4301,,dolaninvestments.com,,,,
,,,,M,M6P,ON,Metropolitan Toronto,West Toronto (High Park / The Junction South),43.6605,-79.4633,,dolardoc.com,,,,
,,,,M,M6R,ON,Metropolitan Toronto,West Toronto (Parkdale / Roncesvalles Village),43.6469,-79.4521,,dominick.ca,,,,
,,,,M,M6S,ON,Metropolitan Toronto,West Toronto (Bloor West Village / Swansea),43.6512,-79.4828,,dominionlending.ca,,,,
,,,,M,M7Y,ON,Metropolitan Toronto,East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),43.7804,-79.2505,,donmatier.ca,,,,
,,,,M,M8V,ON,Metropolitan Toronto,Etobicoke (New Toronto / Mimico South / Humber Bay Shores),43.6075,-79.5013,,donmaycock.com,,,,
,,,,K,K1A,ON,Eastern Ontario,Government of Canada Ottawa and Gatineau offices,45.4207,-75.7023,,donnellins.com,,,,
,,,,K,K1G,ON,Eastern Ontario,Ottawa (Riverview / Hawthorne),45.3548,-75.5773,,donnellyadvisors.com,,,,
,,,,K,K1H,ON,Eastern Ontario,Ottawa (Alta Vista),45.3876,-75.6593,,donro.on.ca,,,,
,,,,K,K1K,ON,Eastern Ontario,Ottawa (Overbrook),45.4448,-75.6431,,donvillekent.com,,,,
,,,,K,K1L,ON,Eastern Ontario,Ottawa (Vanier),45.44,-75.663,,douganirwin.ca,,,,
,,,,K,K1M,ON,Eastern Ontario,Ottawa (Rockcliffe Park / New Edinburgh),45.4491,-75.6818,,douglascollege.ca,,,,
,,,,K,K1N,ON,Eastern Ontario,Ottawa (Lower Town / Sandy Hill / University of Ottawa),45.4289,-75.6844,,douglasfinancial.ca,,,,
,,,,K,K1P,ON,Eastern Ontario,Ottawa (Parliament Hill),45.4225,-75.7026,,dowlingfinancialservices.ca,,,,
,,,,K,K1R,ON,Eastern Ontario,Ottawa (West Downtown area),45.4123,-75.7108,,drewleehai.ca,,,,
,,,,K,K1S,ON,Eastern Ontario,Ottawa (The Glebe / Ottawa South / Ottawa East),45.399,-75.6871,,driehaus.com,,,,
,,,,K,K1V,ON,Eastern Ontario,Ottawa (Riverside Park / Hunt Club West / Riverside South / YOW),45.3281,-75.6719,,drjohnsonfinancial.com,,,,
,,,,K,K1Y,ON,Eastern Ontario,Ottawa West,45.4023,-75.7329,,drkfg.com,,,,
,,,,K,K1Z,ON,Eastern Ontario,Ottawa (Westboro),45.3867,-75.7405,,drysdalefinancial.com,,,,
,,,,K,K2A,ON,Eastern Ontario,Ottawa (Highland Park / Carlingwood),45.3805,-75.7636,,dudleycpa.ca,,,,
,,,,K,K2B,ON,Eastern Ontario,Ottawa (Britannia / Pinecrest),45.3645,-75.7934,,dudleyllp.ca,,,,
,,,,K,K2C,ON,Eastern Ontario,Ottawa (Queensway / Copeland / Carlington / Carleton Heights),45.3679,-75.7381,,duggalwealth.ca,,,,
,,,,K,K2P,ON,Eastern Ontario,Ottawa (Centre Town),45.4166,-75.6904,,dulay.ca,,,,
,,,,K,K0A,ON,Eastern Ontario,National Capital Region (Almonte),45.2557,-76.2754,,dunbrook.ca,,,,
,,,,K,K0B,ON,Eastern Ontario,Prescott and Russell United Counties (Alfred),45.5029,-74.7479,,dunphymolloy.com,,,,
,,,,K,K0C,ON,Eastern Ontario,"Stormont, Dundas and Glengarry United Counties (Alexandria)",45.1686,-74.8966,,dupuislangen.com,,,,
,,,,K,K0E,ON,Eastern Ontario,South Leeds and Grenville United Counties (Prescott),44.8734,-75.4416,,durandandassociates.ca,,,,
,,,,K,K0G,ON,Eastern Ontario,Rideau Lakes area (Kemptville),45.0466,-76.4757,,durant-financial.com,,,,
,,,,K,K0K,ON,Eastern Ontario,"Quinte Shores, East Northumberland County & Prince Edward County (Picton)",44.3261,-77.4318,,duxburyandassociates.com,,,,
,,,,K,K0M,ON,Eastern Ontario,Kawartha lakes and Haliburton County (Bobcaygeon),44.8645,-78.6553,,dwpage.com,,,,
,,,,K,K1B,ON,Eastern Ontario,Gloucester (Blackburn Hamlet / Pine View),45.4284,-75.5875,,dynamictree.com,,,,
,,,,K,K1C,ON,Eastern Ontario,Gloucester (West Orleans),45.4677,-75.5399,,eaglepartners.ca,,,,
,,,,K,K1E,ON,Eastern Ontario,Orleans (Queenswood),45.4771,-75.5046,,eastcoastcu.ca,,,,
,,,,K,K1J,ON,Eastern Ontario,Gloucester (Beacon Hill / Cyrville),45.4519,-75.6036,,eastportfinancial.com,,,,
,,,,K,K1T,ON,Eastern Ontario,Gloucester (Blossom Park / Hunt Club East / Leitrim),45.3295,-75.6156,,eatonfs.com,,,,
,,,,K,K1W,ON,Eastern Ontario,Gloucester (South Orleans),45.4365,-75.5158,,ebdcas.com,,,,
,,,,K,K1X,ON,Eastern Ontario,Gloucester South,45.2756,-75.6283,,ebyfinancial.com,,,,
,,,,K,K2E,ON,Eastern Ontario,Nepean East,45.3438,-75.7157,,eccgroup.ca,,,,
,,,,K,K2G,ON,Eastern Ontario,Nepean (Davidson Heights),45.3211,-75.7391,,echelonpartners.com,,,,
,,,,K,K2H,ON,Eastern Ontario,Nepean (Bells Corners),45.3433,-75.8265,,ecivda.com,,,,
,,,,K,K2J,ON,Eastern Ontario,Nepean (Barrhaven),45.2691,-75.7518,,edgewaterfinancialproducts.ca,,,,
,,,,K,K2K,ON,Eastern Ontario,Kanata (Beaverbrook / South March),45.3704,-75.9198,,edjacksonfinancial.com,,,,
,,,,K,K2L,ON,Eastern Ontario,Kanata (Katimavik-Hazeldean / Glen Cairn),45.3001,-75.9244,,edpam.com,,,,
,,,,K,K2M,ON,Eastern Ontario,Kanata (Bridlewood),45.2861,-75.8562,,educatorsfinancialgroup.ca,,,,
,,,,K,K2R,ON,Eastern Ontario,Nepean (Fallowfield Village / Cedarhill Estates / Orchard Estates),45.2899,-75.8126,,edwardjones.com,,,,
,,,,K,K2S,ON,Eastern Ontario,Stittsville,45.2501,-75.9161,,edwardsdean.ca,,,,
,,,,K,K2T,ON,Eastern Ontario,Kanata (Marchwood),45.317,-75.9367,,edwardswealth.com,,,,
,,,,K,K2V,ON,Eastern Ontario,Kanata (Terry Fox / Palladium),45.2854,-75.8928,,ef.ca,,,,
,,,,K,K2W,ON,Eastern Ontario,Kanata (North March),45.3699,-75.9887,,efficientwealth.com,,,,
,,,,K,K4A,ON,Eastern Ontario,Orleans (Fallingbrook),45.4697,-75.4715,,efgi.com,,,,
,,,,K,K4B,ON,Eastern Ontario,Cumberland Township,45.4101,-75.3638,,egminsurance.com,,,,
,,,,K,K4C,ON,Eastern Ontario,Cumberland,45.498,-75.3916,,ehpartners.com,,,,
,,,,K,K4K,ON,Eastern Ontario,Rockland,45.5501,-75.291,,eifscanada.com,,,,
,,,,K,K4M,ON,Eastern Ontario,Manotick,45.2154,-75.6528,,eigenmachtcrackower.com,,,,
,,,,K,K4P,ON,Eastern Ontario,Greely,45.2434,-75.5674,,ekchan.com,,,,
,,,,K,K4R,ON,Eastern Ontario,Russell,45.2388,-75.3527,,ekcpa.pro,,,,
,,,,K,K6A,ON,Eastern Ontario,Hawkesbury,45.6001,-74.616,,elementuswealth.com,,,,
,,,,K,K6H,ON,Eastern Ontario,Cornwall East,45.0565,-74.6852,,elenkov.com,,,,
,,,,K,K6J,ON,Eastern Ontario,Cornwall West,45.0223,-74.7569,,elitecounsel.com,,,,
,,,,K,K6K,ON,Eastern Ontario,Cornwall North,45.061,-74.7774,,elitefinancialgroupinc.com,,,,
,,,,K,K6T,ON,Eastern Ontario,Elizabethtown,44.6301,-75.7448,,elle2taxservices.com,,,,
,,,,K,K6V,ON,Eastern Ontario,Brockville,44.6573,-75.7146,,ellement.ca,,,,
,,,,K,K7A,ON,Eastern Ontario,Smiths Falls,44.9001,-76.0161,,embreellp.ca,,,,
,,,,K,K7C,ON,Eastern Ontario,Carleton Place,45.1334,-76.1494,,emeritusfinancial.com,,,,
,,,,K,K7G,ON,Eastern Ontario,Gananoque,44.3334,-76.1661,,eminentchoice.com,,,,
,,,,K,K7H,ON,Eastern Ontario,Perth,44.9001,-76.2494,,empeyteam.com,,,,
,,,,K,K7K,ON,Eastern Ontario,Kingston (SW Pittsburgh Township),44.2569,-76.4717,,empire.ca,,,,
,,,,K,K7L,ON,Eastern Ontario,Kingston (Downtown),44.2955,-76.428,,employeefinancialeducation.ca,,,,
,,,,K,K7M,ON,Eastern Ontario,Kingston (Reddendale / Cataraqui / Collins Bay),44.2411,-76.5788,,empoweredwealth.ca,,,,
,,,,K,K7N,ON,Eastern Ontario,Amherstview,44.2224,-76.65,,encompasscu.ca,,,,
,,,,K,K7P,ON,Eastern Ontario,Kingston (Westbrook / Cataraqui Woods / Cedarwood),44.2814,-76.6111,,engracefinancial.com,,,,
,,,,K,K7R,ON,Eastern Ontario,Napanee,44.2501,-76.9494,,ennsbaxter.com,,,,
,,,,K,K7S,ON,Eastern Ontario,Arnprior,45.4334,-76.3494,,entaccountants.com,,,,
,,,,K,K7V,ON,Eastern Ontario,Renfrew,45.4668,-76.6827,,entrustfinancialservices.ca,,,,
,,,,K,K8A,ON,Eastern Ontario,Pembroke Central and northern subdivisions,45.7466,-77.2047,,envisionfinancial.ca,,,,
,,,,K,K8B,ON,Eastern Ontario,Pembroke (Pleasant View / Fairview),45.808,-77.0806,,epiccapital.ca,,,,
,,,,K,K8H,ON,Eastern Ontario,Petawawa,45.8945,-77.2801,,eprtrillium.ca,,,,
,,,,K,K8N,ON,Eastern Ontario,Belleville East,44.1735,-77.3684,,equatefinancial.com,,,,
,,,,K,K8P,ON,Eastern Ontario,Belleville West,44.1665,-77.4037,,equigenesis.com,,,,
,,,,K,K8R,ON,Eastern Ontario,Belleville (SE Sidney Township / Avondale),44.1399,-77.4683,,equitable.ca,,,,
,,,,K,K8V,ON,Eastern Ontario,Trenton,44.0992,-77.5776,,equitasfinancial.ca,,,,
,,,,K,K9A,ON,Eastern Ontario,Cobourg,43.9598,-78.1651,,equityassociates.ca,,,,
,,,,K,K9H,ON,Eastern Ontario,Peterborough North,44.3245,-78.3184,,equuis.ca,,,,
,,,,K,K9J,ON,Eastern Ontario,Peterborough South,44.3104,-78.2396,,eradams.com,,,,
,,,,K,K9K,ON,Eastern Ontario,Peterborough (Fairbairn Meadows / Jackson Heights),44.3138,-78.3606,,ervenplanning.com,,,,
,,,,K,K9L,ON,Eastern Ontario,Peterborough (Terra View Heights / Woodland Acres / Donwood),44.3552,-78.3199,,es3advisory.ca,,,,
,,,,K,K9V,ON,Eastern Ontario,Lindsay,44.3501,-78.7329,,escarpmentwealth.ca,,,,
,,,,L,L0A,ON,Central Ontario,West Northumberland County (Millbrook),44.1263,-78.5193,,esfinancialgroup.com,,,,
,,,,L,L0B,ON,Central Ontario,East Durham Regional Municipality (Orono),44.0773,-78.7465,,espressocapital.com,,,,
,,,,L,L0C,ON,Central Ontario,West Durham Regional Municipality (Sunderland),44.2094,-79.0725,,essentialfinancial.ca,,,,
,,,,L,L0E,ON,Central Ontario,Lake Simcoe Southeast Shore (Sutton West),44.3199,-79.2778,,essentialwealthgroup.com,,,,
,,,,L,L0G,ON,Central Ontario,Ontario Centre (Queensville),44.0586,-79.6235,,estatefinancial.ca,,,,
,,,,L,L0H,ON,Central Ontario,Whitby Region (Gormley),43.9023,-79.1554,,etfcm.com,,,,
,,,,L,L0J,ON,Central Ontario,North Peel Regional Municipality (Kleinburg),43.8566,-79.6485,,etfinancialservices.ca,,,,
,,,,L,L0K,ON,Central Ontario,Lake Simcoe North Shore (Coldwater),44.6233,-79.1235,,etheringtons.com,,,,
,,,,L,L0L,ON,Central Ontario,Lake Simcoe West Shore (Oro),44.4548,-79.7352,,ethicalfootprint.ca,,,,
,,,,L,L0M,ON,Central Ontario,Georgian Bay South Shore (Angus),44.3269,-80.0333,,evansic.com,,,,
,,,,L,L0R,ON,Central Ontario,East Haldimand County (Waterdown),43.1607,-79.7463,,evers-financial.com,,,,
,,,,L,L0S,ON,Central Ontario,Niagara Regional Municipality (Fonthill),42.9071,-79.0832,,eversavvy.ca,,,,
,,,,L,L0V,ON,Central Ontario,Westminster Abbey,45.4689,-75.0079,,everybodybenefits.ca,,,,
,,,,L,L1A,ON,Central Ontario,Port Hope,44.0168,-78.3995,,evolutionpg.ca,,,,
,,,,L,L1B,ON,Central Ontario,Bowmanville East,43.9235,-78.5457,,evolutionstrategies.ca,,,,
,,,,L,L1C,ON,Central Ontario,Bowmanville West,43.9714,-78.7095,,evolvefinancial.ca,,,,
,,,,L,L1E,ON,Central Ontario,Courtice,43.8969,-78.7683,,evsfinancial.ca,,,,
,,,,L,L1G,ON,Central Ontario,Oshawa Central,43.9233,-78.8684,,ewingmorris.com,,,,
,,,,L,L1H,ON,Central Ontario,Oshawa Southeast,43.9721,-78.8837,,ex-ponent.com,,,,
,,,,L,L1J,ON,Central Ontario,Oshawa Southwest,43.8852,-78.8771,,exceedia.ca,,,,
,,,,L,L1K,ON,Central Ontario,Oshawa East,43.9251,-78.8287,,excelplan.ca,,,,
,,,,L,L1L,ON,Central Ontario,Oshawa North,43.9581,-78.8972,,execucorpcanada.ca,,,,
,,,,L,L1M,ON,Central Ontario,Whitby North,43.9566,-78.9779,,eyfinancial.com,,,,
,,,,L,L1N,ON,Central Ontario,Whitby Southeast,43.8721,-78.9273,,ezlink.ca,,,,
,,,,L,L1P,ON,Central Ontario,Whitby Southwest,43.8866,-78.975,,faceyfinancial.com,,,,
,,,,L,L1R,ON,Central Ontario,Whitby Central,43.9215,-78.9412,,fairadvicefinancial.com,,,,
,,,,L,L1S,ON,Central Ontario,Ajax Southwest,43.8404,-79.0251,,fairhallzhang.com,,,,
,,,,L,L1T,ON,Central Ontario,Ajax Northwest,43.8843,-79.0534,,fairsplit.ca,,,,
,,,,L,L1V,ON,Central Ontario,Pickering Southwest,43.8605,-79.1618,,faithlifefinancial.ca,,,,
,,,,L,L1W,ON,Central Ontario,Pickering South,43.8197,-79.0803,,falconlamfinancial.com,,,,
,,,,L,L1X,ON,Central Ontario,Pickering Central,43.8558,-79.0972,,familytreefinancial.ca,,,,
,,,,L,L1Y,ON,Central Ontario,Pickering North,43.9555,-79.1194,,familywealthcoach.ca,,,,
,,,,L,L1Z,ON,Central Ontario,Ajax East,43.8773,-79.0055,,familywealthgroup.ca,,,,
,,,,L,L2A,ON,Central Ontario,Fort Erie,42.9001,-78.9329,,famme.ca,,,,
,,,,L,L2E,ON,Central Ontario,Niagara Falls Central,43.0537,-79.1018,,farrowfinancial.ca,,,,
,,,,L,L2G,ON,Central Ontario,Niagara Falls Southeast,43.0696,-79.0818,,farrowpension.ca,,,,
,,,,L,L2H,ON,Central Ontario,Niagara Falls West,43.1009,-79.1379,,fbc.ca,,,,
,,,,L,L2J,ON,Central Ontario,Niagara Falls North,43.1296,-79.1034,,fcfinancial.ca,,,,
,,,,L,L2M,ON,Central Ontario,St. Catharines Northeast,43.196,-79.2161,,fdgi.ca,,,,
,,,,L,L2N,ON,Central Ontario,St. Catharines Northwest,43.1923,-79.2559,,fdgteam.com,,,,
,,,,L,L2P,ON,Central Ontario,St. Catharines East,43.1527,-79.2091,,fduguay.com,,,,
,,,,L,L2R,ON,Central Ontario,St. Catharines Central,43.1419,-79.2966,,fee-only.ca,,,,
,,,,L,L2S,ON,Central Ontario,St. Catharines Southwest,43.1447,-79.2634,,fengate.com,,,,
,,,,L,L2T,ON,Central Ontario,St. Catharines South,43.1313,-79.2317,,fenicky.com,,,,
,,,,L,L2V,ON,Central Ontario,St. Catharines Southeast,43.1142,-79.2035,,fenskefinancial.com,,,,
,,,,L,L2W,ON,Central Ontario,St. Catharines West,43.1688,-79.2794,,ferman.ca,,,,
,,,,L,L3B,ON,Central Ontario,Welland East,42.9878,-79.2219,,fernandesfinancial.com,,,,
,,,,L,L3C,ON,Central Ontario,Welland West,42.9998,-79.2656,,fernhill.bc.ca,,,,
,,,,L,L3K,ON,Central Ontario,Port Colborne,42.9001,-79.2329,,fettesworld.com,,,,
,,,,L,L3M,ON,Central Ontario,Grimsby,43.2001,-79.5663,,ffccorp.com,,,,
,,,,L,L3P,ON,Central Ontario,Markham Central,43.8769,-79.2686,,ffgcanada.ca,,,,
,,,,L,L3R,ON,Central Ontario,Markham Outer Southwest,43.8479,-79.3288,,ffp.pe.ca,,,,
,,,,L,L3S,ON,Central Ontario,Markham Southeast,43.8486,-79.2617,,fgfg.ca,,,,
,,,,L,L3T,ON,Central Ontario,Thornhill East,43.8227,-79.3946,,fgsaccountants.com,,,,
,,,,L,L3V,ON,Central Ontario,Orillia,44.6087,-79.4207,,fhminc.ab.ca,,,,
,,,,L,L3X,ON,Central Ontario,Newmarket Southwest,44.0433,-79.4912,,fiduciarytrust.ca,,,,
,,,,L,L3Y,ON,Central Ontario,Newmarket Northeast,44.0565,-79.4555,,fiduciawealth.ca,,,,
,,,,L,L3Z,ON,Central Ontario,Bradford,44.1168,-79.5663,,fieldingpierce.com,,,,
,,,,L,L4A,ON,Central Ontario,Stouffville,43.9668,-79.2496,,fieracapital.com,,,,
,,,,L,L4B,ON,Central Ontario,Richmond Hill Southeast,43.8582,-79.3985,,filipchuckmanagement.com,,,,
,,,,L,L4C,ON,Central Ontario,Richmond Hill Southwest,43.8669,-79.4414,,financeforlife.ca,,,,
,,,,L,L4E,ON,Central Ontario,Richmond Hill North,43.9394,-79.4349,,financial-solutions.ca,,,,
,,,,L,L4G,ON,Central Ontario,Aurora,44.0001,-79.4663,,financialcaregroup.com,,,,
,,,,L,L4H,ON,Central Ontario,Woodbridge North,43.8432,-79.5644,,financialconfidence.com,,,,
,,,,L,L4J,ON,Central Ontario,Thornhill West,43.8156,-79.4534,,financialdivorceservices.com,,,,
,,,,L,L4K,ON,Central Ontario,Concord,43.8001,-79.4829,,financialfootprint.ca,,,,
,,,,L,L4L,ON,Central Ontario,Woodbridge South,43.8064,-79.5995,,financialfreshstart.ca,,,,
,,,,L,L4M,ON,Central Ontario,Barrie North,44.4001,-79.6663,,financialhorizons.com,,,,
,,,,L,L4N,ON,Central Ontario,Barrie South,44.3572,-79.6929,,financialhouse.ca,,,,
,,,,L,L4P,ON,Central Ontario,Keswick,44.2501,-79.4663,,financiallink.ca,,,,
,,,,L,L4R,ON,Central Ontario,Midland,44.7501,-79.883,,financiallysound.ca,,,,
,,,,L,L4S,ON,Central Ontario,Richmond Hill Central,43.8985,-79.4143,,financialplanningsolutions.ca,,,,
,,,,L,L4T,ON,Central Ontario,Mississauga (Malton),43.7139,-79.6434,,financialservicesgroup.net,,,,
,,,,L,L4V,ON,Central Ontario,Mississauga (Wildwood),43.6935,-79.6069,,financialsolutionscanada.com,,,,
,,,,L,L4W,ON,Central Ontario,Mississauga (Matheson / East Rathwood),43.6413,-79.6296,,financialstrategy.ca,,,,
,,,,L,L4X,ON,Central Ontario,Mississauga (East Applewood / East Dixie / NE Lakeview),43.6178,-79.5786,,financialtechtools.ca,,,,
,,,,L,L4Y,ON,Central Ontario,Mississauga (West Applewood / West Dixie / NW Lakeview),43.6028,-79.5929,,finblue.ca,,,,
,,,,L,L4Z,ON,Central Ontario,Mississauga (West Rathwood / East Hurontario / SE Gateway),43.6192,-79.6538,,fincor.ca,,,,
,,,,L,L5A,ON,Central Ontario,Mississauga (Mississauga Valleys / East Cooksville),43.5883,-79.6091,,finfocusalta.com,,,,
,,,,L,L5B,ON,Central Ontario,Mississauga (West Cooksville / Fairview / City Centre / East Creditview),43.5771,-79.6306,,finlay-ca.com,,,,
,,,,L,L5C,ON,Central Ontario,Mississauga (West Creditview / Mavis / Erindale),43.5624,-79.6504,,finovo.ca,,,,
,,,,L,L5E,ON,Central Ontario,Mississauga (Central Lakeview),43.5836,-79.561,,finuccipc.com,,,,
,,,,L,L5G,ON,Central Ontario,Mississauga (SW Lakeview / Mineola / East Port Credit),43.5647,-79.5852,,firstaffiliated.ca,,,,
,,,,L,L5H,ON,Central Ontario,Mississauga (West Port Credit / Lorne Park / East Sheridan),43.5419,-79.6164,,firstatlantic.ca,,,,
,,,,L,L5J,ON,Central Ontario,Mississauga (Clarkson / Southdown),43.5102,-79.6296,,firstavenuecounsel.com,,,,
,,,,L,L5K,ON,Central Ontario,Mississauga (West Sheridan),43.5272,-79.6617,,firstcalgary.com,,,,
,,,,L,L5L,ON,Central Ontario,Mississauga (Erin Mills / Western Business Park),43.5373,-79.6903,,firstcu.ca,,,,
,,,,L,L5M,ON,Central Ontario,Mississauga (Churchill Meadows / Central Erin Mills / South Streetsville),43.5637,-79.7202,,firstoakfinancial.ca,,,,
,,,,L,L5N,ON,Central Ontario,Mississauga (Lisgar / Meadowvale),43.5924,-79.7611,,firstontario.com,,,,
,,,,L,L5P,ON,Central Ontario,Mississauga (YYZ),43.6904,-79.6238,,firstontariocu.com,,,,
,,,,L,L5R,ON,Central Ontario,Mississauga (West Hurontario / SW Gateway),43.606,-79.6708,,firstrepubliccapital.com,,,,
,,,,L,L5S,ON,Central Ontario,Mississauga (Cardiff / NE Gateway),43.6801,-79.6783,,fiscalwellness.com,,,,
,,,,L,L5T,ON,Central Ontario,Mississauga (Courtney Park / East Gateway),43.6683,-79.6182,,fischerfinancial.ca,,,,
,,,,L,L5V,ON,Central Ontario,Mississauga (East Credit),43.5972,-79.6931,,fiveseasonsfinancial.com,,,,
,,,,L,L5W,ON,Central Ontario,Mississauga (Meadowvale Village / West Gateway),43.6313,-79.7148,,fixitryan.ca,,,,
,,,,L,L6A,ON,Central Ontario,Maple,43.8501,-79.5163,,fkwm.ca,,,,
,,,,L,L6B,ON,Central Ontario,Markham East,43.9007,-79.2175,,flci.ca,,,,
,,,,L,L6C,ON,Central Ontario,Markham Northwest,43.9045,-79.3392,,fletchermudryk.com,,,,
,,,,L,L6E,ON,Central Ontario,Markham Northeast,43.9002,-79.2676,,fmbuilding.ca,,,,
,,,,L,L6G,ON,Central Ontario,Markham Inner Southwest,43.8485,-79.3346,,fmfgroup.com,,,,
,,,,L,L6H,ON,Central Ontario,Oakville North,43.4881,-79.7098,,fmr.com,,,,
,,,,L,L6J,ON,Central Ontario,Oakville Northeast,43.4757,-79.6591,,fmtax.ca,,,,
,,,,L,L6K,ON,Central Ontario,Oakville East,43.4396,-79.6878,,focusfin.ca,,,,
,,,,L,L6L,ON,Central Ontario,Oakville South,43.4032,-79.7186,,forbeswealth.ca,,,,
,,,,L,L6M,ON,Central Ontario,Oakville West,43.4464,-79.7593,,foremost-financial.com,,,,
,,,,L,L6P,ON,Central Ontario,Brampton North,43.7942,-79.7021,,foresters.com,,,,
,,,,L,L6R,ON,Central Ontario,Brampton Northwest,43.7592,-79.7605,,forgefirst.com,,,,
,,,,L,L6S,ON,Central Ontario,Brampton North Central,43.7379,-79.726,,forstargroup.com,,,,
,,,,L,L6T,ON,Central Ontario,Brampton East,43.7196,-79.6854,,forstrong.com,,,,
,,,,L,L6V,ON,Central Ontario,Brampton Central,43.7059,-79.7626,,fortressinvestments.ca,,,,
,,,,L,L6W,ON,Central Ontario,Brampton Southeast,43.68,-79.7273,,forwardthinkingfinancial.com,,,,
,,,,L,L6X,ON,Central Ontario,Brampton Southwest,43.6665,-79.8054,,fosteragency.ca,,,,
,,,,L,L6Y,ON,Central Ontario,Brampton South,43.6249,-79.7876,,foundational.ca,,,,
,,,,L,L6Z,ON,Central Ontario,Brampton West Central,43.7328,-79.7953,,foundationwealth.ca,,,,
,,,,L,L7A,ON,Central Ontario,Brampton West,43.6909,-79.8377,,fourpointfinancial.ca,,,,
,,,,L,L7B,ON,Central Ontario,King City,43.9286,-79.5269,,fourpointsfinancial.com,,,,
,,,,L,L7C,ON,Central Ontario,Caledon,43.8753,-79.8558,,fowler-financial.com,,,,
,,,,L,L7E,ON,Central Ontario,Bolton,43.8795,-79.7379,,foxfinancial.ca,,,,
,,,,L,L7G,ON,Central Ontario,Georgetown,43.6501,-79.9163,,foxgrovebenefits.com,,,,
,,,,L,L7J,ON,Central Ontario,Acton,43.6297,-80.0415,,foxmail.com,,,,
,,,,L,L7K,ON,Central Ontario,Caledon Village,43.8602,-79.996,,foyston.com,,,,
,,,,L,L7L,ON,Central Ontario,Burlington Northeast,43.3799,-79.7668,,fpetc.ca,,,,
,,,,L,L7M,ON,Central Ontario,Burlington North,43.4342,-79.8701,,fpfinc.ca,,,,
,,,,L,L7N,ON,Central Ontario,Burlington East,43.3512,-79.784,,fpteam.ca,,,,
,,,,L,L7P,ON,Central Ontario,Burlington West,43.3806,-79.886,,fralickfinancial.ca,,,,
,,,,L,L7R,ON,Central Ontario,Burlington Southeast,43.375,-79.8434,,frankallenfinancial.com,,,,
,,,,L,L7S,ON,Central Ontario,Burlington South,43.323,-79.8092,,franklintempleton.com,,,,
,,,,L,L7T,ON,Central Ontario,Burlington Southwest,43.3081,-79.8507,,franktooton.com,,,,
,,,,L,L8B,ON,Central Ontario,Waterdown,43.3334,-79.8829,,fransenfinancial.com,,,,
,,,,L,L9G,ON,Central Ontario,Ancaster West,43.1836,-79.9902,,fraserandpartners.ca,,,,
,,,,L,L9H,ON,Central Ontario,Dundas,43.2638,-79.9524,,fraserbarker.com,,,,
,,,,L,L9J,ON,Central Ontario,Barrie,44.3186,-79.6761,,fraserco.org,,,,
